"Usuário","ID da OBRA","Nome da Obra","Comentário","ID das Incongruências"
"TDP2018","29660","JACARÉ - TERRA INDÌGENA VALE DO GUAPORÉ",NA,"10"
"TDP2018","29661","MANAIRISU - TERRA INDÌGENA VALE DO GUAPORÉ",NA,"10"
"TDP2018","29662","BRANCA - TERRA INDÍGENA NAMBIKWARA",NA,"10"
"TDP2018","29663","CAMARARÉ - TERRA INDÍGENA NAMBIKWARA",NA,"10"
"TDP2018","29664","KITHAULU - TERRA INDÍGENA NAMBIKWARA",NA,"10"
"TDP2018","29665","BARRACÃO - TERRA INDÍGENA NAMBIKWARA",NA,"10"
"TDP2018","29666","ALANTESU - TERRA INDÌGENA VALE DO GUAPORÉ",NA,"10"
"TDP2018","29673","Escola Municipal José Thomé",NA,"9;7"
"TDP2018","29674","Escola Municipal Mariano Mario Vieira de Mendonça",NA,"9;7"
"TDP2018","29676","Escola Municipal Bhacktivedanta Swami",NA,"9;7"
"TDP2018","29677","Escola Municipal Bela Vista",NA,"9;7"
"TDP2018","29678","Escola Municipal Nova Esperança",NA,"9;7"
"TDP2018","29680","COMUNIDADE DO ENGENHO",NA,"9;7"
"TDP2018","29681","ESCOLA VILA DA LINDOIA",NA,"9;7"
"TDP2018","29684","AREA 27 - COMUNIDADE ROUXINOU",NA,"11"
"TDP2018","29686","Tauary - Escola de 6 Salas",NA,"7"
"TDP2018","29687","Bonfim - Escola 4 Salas",NA,"7"
"TDP2018","29688","Caiambé - Escola de 6 Salas",NA,"7"
"TDP2018","29689","Bacuri - Escola de 6 Salas",NA,"7"
"TDP2018","29690","Cairara- Escola de 6 Salas",NA,"7"
"TDP2018","29693","POVOADO SANTA RITA",NA,"9;7"
"TDP2018","29694","POVOADO SÃO PEDRO",NA,"9;7"
"TDP2018","29695","POVOADO TOMAZÃO",NA,"9;7"
"TDP2018","29696","POVOADO FIDIÉ",NA,"9;7"
"TDP2018","29697","POVOADO INGÁ",NA,"9;7"
"TDP2018","29699","Povoado Mata",NA,"9;7"
"TDP2018","29705","PovoadoPorto do Frio",NA,"9;7"
"TDP2018","29716","Projeto de Assentamento Dalila",NA,"9;7"
"TDP2018","30757","EDUARDO BRAGA",NA,"9;7"
"TDP2018","30781","PAC 2 - CMEI COMENDADOR WALMOR 032",NA,"10"
"TDP2018","30789","CMEI JARDIM REAL",NA,"10"
"TDP2018","30792","CMEI SETOR PARQUE ATHENEU II",NA,"10"
"TDP2018","30796","CMEI RESIDENCIAL BARRAVENTO ",NA,"7"
"TDP2018","30797","CMEI RESIDENCIAL MENDANHA",NA,"10"
"TDP2018","30800","CMEI BAIRRO FLORESTA",NA,"10"
"TDP2018","30804","CMEI CENTER VILLE",NA,"10;8"
"TDP2018","30807","CMEI SOLAR VILLE",NA,"10"
"TDP2018","30811","CMEI GRANDE RETIRO",NA,"10"
"TDP2018","30814","PAC 2 - CRECHE/PRÉ-ESCOLA  008",NA,"9;7"
"TDP2018","30816","PAC 2 - CRECHE/PRÉ-ESCOLA  017",NA,"9"
"TDP2018","30818","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"9;7"
"TDP2018","30819","PAC 2 - CRECHE/PRÉ-ESCOLA  014",NA,"9;7"
"TDP2018","30824","PAC 2 - CRECHE/PRÉ-ESCOLA  024",NA,"7"
"TDP2018","30826","Creche do Eldorado PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"10"
"TDP2018","30828","Creche da Cohab Velha PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","30835","CLARA NUNES",NA,"9;7"
"TDP2018","30842","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","30843","PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"7"
"TDP2018","31092","FORMOSA - PARQUE DA COLINA - 6º AO 9º E ENS. MÉDIO",NA,"7"
"TDP2018","31093","LUZIÂNIA - BAIRRO SÃO CAETANO - 6º AO 9º E ENSINO MÉDIO",NA,"7"
"TDP2018","31098","NOVO GAMA - RES. ALVORADA - 6º AO 9º E ENS. MÉDIO",NA,"9"
"TDP2018","31099","CORUMBÁ DE GOIAS -RES. TORDESILHAS - 6º AO 9º E ENSINO MÉDIO",NA,"9;7"
"TDP2018","31100","CRISTALINA - MANSOES MARAJO -  6º AO 9º E ENISNO MÉDIO",NA,"7"
"TDP2018","31107","ALEXÂNIA - NOVO HORIZONTE - 6º E 9º E ENS. MÉDIO",NA,"9;7"
"TDP2018","31108","CIDADE OCIDENTAL - JARDIM DOM BOSCO - 6º AO 9º E ENS. MÉDIO",NA,"7"
"TDP2018","31109","CIDADE OCIDENTAL - BAIRRO SÃO MATEUS - 6º AO 9º E ENS. MÉDIO",NA,"7"
"TDP2018","31110","VALPARAISO - PARQUE RIO BRANCO - 6º AO 9º E ENSINO MÉDIO",NA,"11"
"TDP2018","31112","CRISTALINA - BAIRRO RIO DE JANEIRO -  6º AO 9º E ENISNO MÉDIO - ANDAMENTO",NA,"7"
"TDP2018","31119","AGUAS LINDAS DE GOIÁS - JARDIM BARRAGEM V",NA,"11"
"TDP2018","31263","Construção de quadra na EE Bom Conselho",NA,"11"
"TDP2018","31264","Construção de quadra na EE Rivadavia Corr",NA,"11"
"TDP2018","31265","Construção de quadra no Moinhos",NA,"11"
"TDP2018","31266","Construção de quadra na EE Nossa Senhora das Vitorias",NA,"11"
"TDP2018","31267","Construção de quadra no Col. Estadual José Beninca",NA,"11"
"TDP2018","31268","Construção de quadra na EE Três Mártires",NA,"11"
"TDP2018","31270","Construção de bloco para o Núcleo de Apoio as Altas habilidades e Superdotação - NAAHS",NA,"7"
"TDP2018","31271","Construção de bloco para o Centro de Apoio ao Deficiente Visual - CAPDV",NA,"7"
"TDP2018","31272","Construção de auditório",NA,"7"
"TDP2018","31303","CETI AUTAZES",NA,"8"
"TDP2018","31307","CETI PRESIDENTE FIGUEIREDO",NA,"7"
"TDP2018","31313","Escola area 18 - manaus",NA,"11"
"TDP2018","31346","Construção de uma Escola de Educação Infantil (Proinfância Tipo C",NA,"11"
"TDP2018","31563","CONSTRUÇÃO DE ESCOLA NO BAIRRO SANTO INÁCIO DO TIPO II 06 SALAS DE AULA NA SEDE DO MUNICIPIO ",NA,"11"
"TDP2018","31568","Construção de uma creche infantil",NA,"11"
"TDP2018","31569","Construção de uma escola na área urbana.",NA,"11"
"TDP2018","31586","Construção de uma escola contendo 12 salas de aula",NA,"11"
"TDP2018","31587","Construção de salas de aula",NA,"11"
"TDP2018","31736","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ",NA,"7"
"TDP2018","31737","Construção de creche com projeto próprio (tipo A)",NA,"11"
"TDP2018","31771","Construção de Creche no Bairro Marajoara em Japeri",NA,"11"
"TDP2018","31772","Construção de escola rural no Povoado de Pedra Branca",NA,"11"
"TDP2018","31896","WANUNSU - TERRA INDÌGENA VALE DO GUAPORÉ",NA,"10"
"TDP2018","31898","ESCOLA NOVA - FLORESTA DO ARAGUAIA",NA,"9"
"TDP2018","31900","ESCOLA NOVA - NOVA IPIXUNA",NA,"9"
"TDP2018","31901","ESCOLA NOVA BRASIL NOVO",NA,"9"
"TDP2018","31910","LAGOA REAL - SEDE - 8 SALAS",NA,"7"
"TDP2018","31912","RIO DO ANTONIO - IBITIRA - 8 SALAS",NA,"7"
"TDP2018","31915","WAGNER - RENOVAÇÃO - 8 SALAS",NA,"11"
"TDP2018","31919","EEM CAUCAIA - GARROTE",NA,"11"
"TDP2018","31920","EEM QUIXERAMOBIM - CANAFÍSTULA",NA,"7"
"TDP2018","31922","EEM QUIXERAMOBIM - BELÉM",NA,"7"
"TDP2018","31923","EEM CAUCAIA - MATÕES",NA,"11"
"TDP2018","31924","EEM SÃO GONÇALO DO AMARANTE - CÁGADO",NA,"7"
"TDP2018","31929","10.01.03 - EDI EM Raquel Kelly",NA,"11"
"TDP2018","31931","10.23.04 - EDI Avenida Santa Ursulina",NA,"11"
"TDP2018","31932","10.24.05 - EDI e CA-PRI Rua Antônio Pires",NA,"11"
"TDP2018","31933","09.10.07 - EDI e GIN 24 CAIC Nações Unidas",NA,"11"
"TDP2018","31935","10.09.01 - EDI e CA-PRI Rua Buritizal",NA,"11"
"TDP2018","31959","OBRAS001",NA,"11"
"TDP2018","31960","Obra PAR Emenda - 25200008",NA,"11"
"TDP2018","31962","Construção de uma escola infantil tipo \""C\"" na localidade de Guaraciaba",NA,"11"
"TDP2018","31967","Construção de Escola Infantil",NA,"11"
"TDP2018","31968","SECRETARIA DE EDUCACAO DO ESTADO DO RIO GRANDE DO SUL",NA,"11"
"TDP2018","32510","Escola Melhor",NA,"11;8"
"TDP2018","32512","Escola Melhor",NA,"11;8"
"TDP2018","32915","PROINFANCIA - RUA F - JANGURUSSU",NA,"10"
"TDP2018","32988","CRECHE MUÇUMAGRO - João Pessoa - PB",NA,"9;7"
"TDP2018","32992","PARATIBE 1 - João Pessoa - PB",NA,"9;7"
"TDP2018","33008","PAC 2 - CRECHE/PRÉ-ESCOLA  007 PED I",NA,"7"
"TDP2018","33220","PAC 2 - CRECHE/PRÉ-ESCOLA  005",NA,"9"
"TDP2018","33222","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"9"
"TDP2018","33228","JARDIM DA  BARRAGEM VI",NA,"10"
"TDP2018","33580","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Ipojuca - PE",NA,"9"
"TDP2018","1000365","658395 - CONSTRUÇÃO DOS CENTROS ESTADUAIS DE EDUCAÇÃO PROFISSIONAL - CIDADE DO POVO",NA,"7;8"
"TDP2018","1001177","CRECHE CIDADE OPERÁRIA",NA,"7"
"TDP2018","1001180","CRECHE SÃO CRISTOVÃO",NA,"10"
"TDP2018","1001181","CRECHE BEQUIMÃO",NA,"10"
"TDP2018","1001182","CRECHE SÍTIO SEMED-VILA CONCEIÇÃO",NA,"10"
"TDP2018","1001185","RESIDENCIAL PARAÍSO",NA,"10"
"TDP2018","1001188","JARDIM GUAÍRA I",NA,"7"
"TDP2018","1001381","PROINFANCIA ANHANGUERA - Valparaíso de Goiás - GO",NA,"10;7"
"TDP2018","1001386","PROINFANCIA CID. JARDINS - Valparaíso de Goiás - GO",NA,"9"
"TDP2018","1001470","Barra de Jangada (Feliz) - Jaboatão dos Guararapes - PE",NA,"9"
"TDP2018","1001475","Rua Capanema",NA,"9;7"
"TDP2018","1001484","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1001588","MORENINHA II - Campo Grande - MS",NA,"9"
"TDP2018","1001598","701596/11 - Escola Profissionalizante - Aparecida de Goiânia/GO",NA,"7;8"
"TDP2018","1001604","Creche Bairro Copas Verdes",NA,"10"
"TDP2018","1001605","Creche do Bairro Atlântico",NA,"10"
"TDP2018","1001656","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9"
"TDP2018","1001658","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"7"
"TDP2018","1001659","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"7"
"TDP2018","1001661","Antigo Campo Serra Negra",NA,"10;7"
"TDP2018","1001738","CRECHE DO BAIRRO CANAFÍSTULA - Arapiraca - AL",NA,"10"
"TDP2018","1001765","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1001766","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001771","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"7"
"TDP2018","1001772","CRECHE PAC 2 BAIRRO BONFIM",NA,"7"
"TDP2018","1001798","Escola de Educação de Infantil Bairro Emancipação II - Parobé - RS",NA,"9;7"
"TDP2018","1001859","PAC 2 - Itapoã 02",NA,"7"
"TDP2018","1001894","Creche 007 - Valo Velho",NA,"7"
"TDP2018","1001895","CRECHE 002 - HIKARI KURACHI",NA,"7"
"TDP2018","1001977","JARDIM COLORADO - Campo Grande - MS",NA,"9"
"TDP2018","1001979","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - Campo Grande - MS",NA,"9"
"TDP2018","1001980","JARDIM NASHVILLE - Campo Grande - MS",NA,"9"
"TDP2018","1001999","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9"
"TDP2018","1002000","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","1002008","Lote Urbano nº01 da quadra nº65, situado no Loteamento Residencial Rota do Sol",NA,"7;8"
"TDP2018","1002014","CRECHE TIPO B BAIRRO PROJETO - Formosa do Rio Preto - BA",NA,"10;7"
"TDP2018","1002515","EMENDA PARLAMENTAR 26780007 ENSINO MÉDIO - Belém - PA",NA,"11"
"TDP2018","1002516","EMENDA PARLAMENTAR 26780007 4 SALAS URB - Belém - PA",NA,"11"
"TDP2018","1002518","EMENDA PARLAMENTAR 26780007 2 SALAS RURAL - Belém - PA",NA,"11"
"TDP2018","1002611","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10;7"
"TDP2018","1002809","CRAVO - Santa Helena - MA",NA,"7"
"TDP2018","1002821","LOTEAMENTO ALTO DOS LEITES - Cândido Mendes - MA",NA,"9;7"
"TDP2018","1002828","Pov. Patrimonio - Governador Eugênio Barros - MA",NA,"9"
"TDP2018","1002829","RESIDENCIAL PARAÍSO - São Luís - MA",NA,"10"
"TDP2018","1002831","VILA CRUZADO - São Luís - MA",NA,"11"
"TDP2018","1002857","E.M. POVOADO MILITOA - São Roberto - MA",NA,"7"
"TDP2018","1002867","Escola Municipal Nova Criatura - Autazes - AM",NA,"9"
"TDP2018","1002876","E. M. ASSEN. Rompe Gibão - Coronel João Sá - BA",NA,"9;7"
"TDP2018","1002877","E. M. POV. QUEIMADA DO MILHO",NA,"9;7"
"TDP2018","1002884","Piquizeiro",NA,"7"
"TDP2018","1002887","São Bento - Lagoa do Mato - MA",NA,"7"
"TDP2018","1002892","Engenho Cavalcante - Buenos Aires - PE",NA,"10"
"TDP2018","1002927","Escola Municipal de Beira do Rio - Morro do Chapéu - BA",NA,"7"
"TDP2018","1002938","COMUNIDADE SALINAS - São Francisco do Piauí - PI",NA,"9"
"TDP2018","1002939","COMUNIDADE GOLFOS - São Francisco do Piauí - PI",NA,"10"
"TDP2018","1002944","E.M. POV. RIACHÃO - Pedro Alexandre - BA",NA,"11;7"
"TDP2018","1002946","POV. ÁGUAS BELAS - Pedro Alexandre - BA",NA,"9;7"
"TDP2018","1002947","E.M. POV. PEDRA BRANCA - Pedro Alexandre - BA",NA,"9"
"TDP2018","1002957","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL - Boa Vista - RR",NA,"11;7"
"TDP2018","1002960","Projeto Assentamento Paraíso - Araguaína - TO",NA,"7"
"TDP2018","1002964","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL - Boa Vista - RR",NA,"9;7"
"TDP2018","1002989","Unid Esc Mun Antonio de Araújo Costa - Aroazes - PI",NA,"10"
"TDP2018","1002991","Unid Esc Mun Santo Afonso Rodrigues - Aroazes - PI",NA,"10"
"TDP2018","1003002","Terreno da Escola da Municipal Albion de Barros Curado - Faina - GO",NA,"10"
"TDP2018","1003003","Terreno da Escola da Municipal Bruno Freire de Andrade - Faina - GO",NA,"10"
"TDP2018","1003029","Boa Vista do Angical - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1003030","Baixão do Moacir - Bernardo do Mearim - MA",NA,"9;7"
"TDP2018","1003031","Cantinho (Aniceto de Castro) - Bernardo do Mearim - MA",NA,"9;7"
"TDP2018","1003032","Terra Santa - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1003035","Povoado São Félix - Governador Luiz Rocha - MA",NA,"7"
"TDP2018","1003037","Povoado Caracol - Governador Luiz Rocha - MA",NA,"7"
"TDP2018","1003044","MONTE CRISTO - Matinha - MA",NA,"9"
"TDP2018","1003793","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1003794","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1003833","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004",NA,"9"
"TDP2018","1003892","CRECHE RESIDENCIAL 2000",NA,"10"
"TDP2018","1004078","EMENDA PARLAMENTAR 26970007 - POVOADO VERONA - Bom Jesus das Selvas - MA",NA,"11"
"TDP2018","1004079","EMENDA PARLAMENTAR 90220005 - Belford Roxo - RJ",NA,"11"
"TDP2018","1004081","EMENDA PARLAMENTAR  27680005 - Uberlândia - MG",NA,"11"
"TDP2018","1004093","EMENDA PARLAMENTAR 27890003 - Cachoeiras de Macacu - RJ",NA,"11"
"TDP2018","1004216","EMENDA PARLAMENTAR 32650008 - FUNDAMENTAL - Santo Antônio do Descoberto - GO",NA,"11;8"
"TDP2018","1004217","EMENDA PARLAMENTAR 32650008 - Santo Antônio do Descoberto - GO",NA,"11"
"TDP2018","1004218","EMENDA PARLAMENTAR 13030001",NA,"11"
"TDP2018","1004251","Escola Municipal Indígena Santa Terezinha - Nova Nazaré - MT",NA,"9;7"
"TDP2018","1004252","Escola Municipal Indigena Lagoa Grande - Nova Nazaré - MT",NA,"9;7"
"TDP2018","1004253","EMEF VILA BACURI - Cachoeira do Arari - PA",NA,"9"
"TDP2018","1004254","EMEF MOURA CARVALHO - Cachoeira do Arari - PA",NA,"9;8"
"TDP2018","1004266","EMENDA PARLAMENTAR 26950003 - Pedreiras - MA",NA,"11;8"
"TDP2018","1004343","Emenda Parlamentar 27340008 Prefeitura Municipal de Gararu - Gararu - SE",NA,"11;8"
"TDP2018","1004402","Escola de Ensino Fundamental em Tempo Integral - Niterói - RJ",NA,"11"
"TDP2018","1004690","Alameda Bélgica 710 - Dracena - SP",NA,"11"
"TDP2018","1004810","Proinfância tipo C   Educação infantil - Baixo Guandu - ES",NA,"11"
"TDP2018","1004814","EMENDA PARLAMENTAR 27730010 - guaçuí/ES - Guaçuí - ES",NA,"11;8"
"TDP2018","1004816","Lugar denominado Barra do Campo ou Barra da Conceição, hoje conhecido como """"Sítio do Contorno"""" - Mimoso do Sul - ES",NA,"11"
"TDP2018","1004817","EMENDA PARLAMENTAR 27730010 - Pedro Canário/ES - Pedro Canário - ES",NA,"11;8"
"TDP2018","1004959","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"7"
"TDP2018","1004960","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1004961","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1005443","CEIM TESOURO DA ILHA",NA,"10"
"TDP2018","1005476","CRECHE PRÉ ESCOLA MUNICIPAL  CIDADE SATÉLITE",NA,"9;7"
"TDP2018","1005478","CRECHE PRÉ ESCOLA MUNICIPAL  DR. AYRTON ROCHA III",NA,"7"
"TDP2018","1005481","PAC 2 - CRECHE/PRÉ-ESCOLA  012",NA,"9;7"
"TDP2018","1005482","PAC 2 - CRECHE/PRÉ-ESCOLA  011",NA,"10"
"TDP2018","1005586","CRECHE DO BAIRRO VERDES CAMPOS - Arapiraca - AL",NA,"10"
"TDP2018","1005589","CRECHE BAIRRO VILA PIONEIRO",NA,"7"
"TDP2018","1005784","ESCOLA INFANTIL SANTO ANTÔNIO",NA,"7"
"TDP2018","1005786","ESCOLA INFANTIL - BAIRRO DE FÁTIMA",NA,"7"
"TDP2018","1005855","3-Povoado-Conserva - São Bento - MA",NA,"9"
"TDP2018","1005859","2-Povoado-Centro-Novo - São Bento - MA",NA,"7"
"TDP2018","1005860","7-Povoado-São-Caetano - São Bento - MA",NA,"7"
"TDP2018","1005870","Comunidade de Palmital - Lontra - MG",NA,"7"
"TDP2018","1005871","Distrito de Umbuzeiro - Lontra - MG",NA,"7"
"TDP2018","1005889","ESCOLA DE POÇÃO - Afrânio - PE",NA,"7"
"TDP2018","1005894","ESCOLA DE BARRA DAS MELANCIAS - Afrânio - PE",NA,"7"
"TDP2018","1005995","PAC 2 - CRECHE/PRÉ-ESCOLA B. SÃO CRISTOVÃO",NA,"7"
"TDP2018","1005998","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"9"
"TDP2018","1005999","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1006045","2 -MCMV -Creche do Loteamento Filemon",NA,"7"
"TDP2018","1006093","Vila Velha",NA,"9"
"TDP2018","1006094","Vila São Pedro",NA,"9"
"TDP2018","1006204","Creche Municipal Comunidade Axinim",NA,"7"
"TDP2018","1006205","Creche Municipal Comunidade Foz do Canumã",NA,"9;7"
"TDP2018","1006206","Creche Municipal Comunidade Bela Vista",NA,"7"
"TDP2018","1006241","Creche Santa Catarina - Breu Branco - PA",NA,"10;7"
"TDP2018","1006248","PAC 2 - CRECHE/PRÉ-ESCOLA  004 - VILA PIRIÁ",NA,"9"
"TDP2018","1006249","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"9"
"TDP2018","1006250","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1006251","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - D.ORIONE",NA,"9"
"TDP2018","1006254","E.M.E.Infantil Eduarda Monteiro dos Santos - Pacajá - PA",NA,"9"
"TDP2018","1006255","Escola Municipal de Educação Infantil Pequeno Príncepe - Pacajá - PA",NA,"9"
"TDP2018","1006258","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1006259","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1006260","Creche Residencial Vale Porangaba - Santa Isabel do Pará - PA",NA,"10"
"TDP2018","1006262","PAC 2 - CRECHE/PRÉ-ESCOLA  005 - Santana do Araguaia - PA",NA,"7"
"TDP2018","1006263","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Santana do Araguaia - PA",NA,"7"
"TDP2018","1006264","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Santana do Araguaia - PA",NA,"7"
"TDP2018","1006268","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Domingos do Araguaia - PA",NA,"9"
"TDP2018","1006269","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - São Domingos do Araguaia - PA",NA,"9"
"TDP2018","1006296","EMEF DANIEL DE CARVALHO - Aveiro - PA",NA,"9"
"TDP2018","1006297","EMEF VALDOMIRO FERREIRA - Aveiro - PA",NA,"9"
"TDP2018","1006356","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Tucuruí - PA",NA,"9"
"TDP2018","1006357","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Tucuruí - PA",NA,"9"
"TDP2018","1006360","PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"9"
"TDP2018","1006458","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"7"
"TDP2018","1006461","PAC 2 - CRECHE/PRÉ-ESCOLA  010",NA,"10"
"TDP2018","1006462","PAC 2 - CRECHE/PRÉ-ESCOLA  008 - Boa Vista - RR",NA,"7"
"TDP2018","1006547","EMEF FARIAS - Curralinho - PA",NA,"9;7"
"TDP2018","1006549","EMEF FURO GRANDE - Curralinho - PA",NA,"9;7"
"TDP2018","1006560","EMEF SANTA CRUZ - Bagre - PA",NA,"9;7"
"TDP2018","1006561","EMEF SÃO JOÃO - Bagre - PA",NA,"9;7"
"TDP2018","1006562","EMEF MANOEL DE SOUZA CASTRO - Bagre - PA",NA,"9;7"
"TDP2018","1006569","5-Povoado-Miroró - São Francisco do Maranhão - MA",NA,"11;7"
"TDP2018","1006570","7-Povoado-Vaquejador - São Francisco do Maranhão - MA",NA,"9"
"TDP2018","1006571","6-Povoado-São-Bento - São Francisco do Maranhão - MA",NA,"11;7"
"TDP2018","1006741","EMENDA PARLAMENTAR 26160009 - Serrinha Alambari - Resende - RJ",NA,"11;8"
"TDP2018","1006789","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"7"
"TDP2018","1006868","Ingar - Santa Quitéria do Maranhão - MA",NA,"10;7"
"TDP2018","1006869","Lagoa dasCaraibas - Santa Quitéria do Maranhão - MA",NA,"7"
"TDP2018","1006870","Pov. Jurubeba - Santa Quitéria do Maranhão - MA",NA,"7"
"TDP2018","1006979","PAC 2 - CRECHE/PRÉ-ESCOLA  004 - Eldorado dos Carajás - PA",NA,"9"
"TDP2018","1006981","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Eldorado dos Carajás - PA",NA,"9"
"TDP2018","1007214","ESCOLA DE SUCATINGA - Beberibe - CE",NA,"9"
"TDP2018","1007216","Escola Sítio Lucas - Beberibe - CE",NA,"9"
"TDP2018","1007240","ESCOLA DE ENS. FUND. NOVA VIDA - Lagoa Grande do Maranhão - MA",NA,"9;7"
"TDP2018","1007242","ESCOLA DE ENS. FUND. 18 DE JULHO - Lagoa Grande do Maranhão - MA",NA,"7"
"TDP2018","1007245","E.M CANAÃ - Magalhães de Almeida - MA",NA,"9"
"TDP2018","1007246","EM PAU DAGUA - Magalhães de Almeida - MA",NA,"9"
"TDP2018","1007247","EM MALHADINHA - Magalhães de Almeida - MA",NA,"9"
"TDP2018","1008027","E. M. J. DEMITO - Balsas - MA",NA,"9"
"TDP2018","1008028","E.M HERMES FONSECA - Balsas - MA",NA,"9"
"TDP2018","1008029","TERRENO POVOADO MALHADA - Balsas - MA",NA,"9"
"TDP2018","1009072","Rua Joao Rodrigues Mendes",NA,"11"
"TDP2018","1009074","Rua Aterro do Joanes",NA,"11"
"TDP2018","1009125","CMEI Vista da Serra II",NA,"7"
"TDP2018","1009189","Bairro São Francisco - Barcarena - PA",NA,"10"
"TDP2018","1009190","Bairro Nazaré - Barcarena - PA",NA,"9"
"TDP2018","1009191","Renascer em Cristo - Barcarena - PA",NA,"10"
"TDP2018","1009192","Arapixi",NA,"9"
"TDP2018","1009193","Bacuri",NA,"9"
"TDP2018","1009197","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Canaã dos Carajás - PA",NA,"9"
"TDP2018","1009198","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Canaã dos Carajás - PA",NA,"9"
"TDP2018","1009267","CRECHE TIPO C- BAIRRO IPANEMA - Santarém - PA",NA,"7"
"TDP2018","1009326","CEI JARDIM GERMÂNICO",NA,"7"
"TDP2018","1009328","CEI PROFª LEONIDES WESTARB",NA,"7"
"TDP2018","1009382","9-Povoado-Marinho - Bequimão - MA",NA,"11;7"
"TDP2018","1009386","EMEB SANTA RITA DE CASSIA - Bom Jardim - MA",NA,"9;7"
"TDP2018","1009388","EMEB BOM JESUS - Bom Jardim - MA",NA,"9;7"
"TDP2018","1009391","Pov. forquilha - Brejo - MA",NA,"9"
"TDP2018","1009443","COCO - Pinheiro - MA",NA,"10"
"TDP2018","1009444","NOVA PONTA BRACA - Pinheiro - MA",NA,"9"
"TDP2018","1009445","CUBA - Pinheiro - MA",NA,"10"
"TDP2018","1009446","BANDEIRA BRANCA - Pinheiro - MA",NA,"10"
"TDP2018","1009447","COTOVELO - Pinheiro - MA",NA,"10"
"TDP2018","1009453","ENGENHO DO LAGO - Porto Rico do Maranhão - MA",NA,"9;7"
"TDP2018","1009454","ESCOLA 6 SALAS - RIO GRANDE - Porto Rico do Maranhão - MA",NA,"9;7"
"TDP2018","1009455","EM JOSÉ CARDOSO DE OLIVEIRA - Presidente Juscelino - MA",NA,"8"
"TDP2018","1009468","RETIRO - Itapipoca - CE",NA,"11"
"TDP2018","1009470","E.M SÃO BENTO - Carolina - MA",NA,"9;7"
"TDP2018","1009472","E.M BACURI DO LAJES - Carolina - MA",NA,"9;7"
"TDP2018","1009473","U.E. MARLANDE - Godofredo Viana - MA",NA,"9;7"
